fold_id,cv_tag,html_id,sent_id,CONTENT,CLASS
9,cv931,18783,3,"he hires the services of down-at-the-heels vietnam veteran pilot johnny congo ( the redoubtable lance henriksen ) and his girlfriend ( arabella holzbog ) , and travels to the camp of an arms-merchant-cum-safari-host- cum-islamic-missionary ( john saxon ) and his wife ( lisa eilbacher ) .",neg
9,cv931,18783,4,"they are all kidnapped by an african revolutionary guerilla with witch-doctor aspirations to conceal a pre-arranged arms deal , which subsequently falls through .",neg
9,cv931,18783,5,"congo escapes , finds endo's ancestor's sword , and comes back , guns blazing , to free the rest of them , and endo kills the revolutionary with the sword .",neg
9,cv931,18783,6,the end .,neg
9,cv931,18783,7,_the last samurai_ is one of those movies that is neither bad enough nor good enough to be enjoyable .,neg
9,cv931,18783,8,it is merely _there_ .,neg
9,cv931,18783,9,"the murky plot is filled with subtexts that are never elaborated , subplots that are never explained , and many scenes that make very little sense at all .",neg
9,cv931,18783,10,"the film is shot through with all the tired old "" inscrutable japanese samurai "" and zen stereotypes that are to be expected from an american movie .",neg
9,cv931,18783,11,"it is quite slow-paced , with only a bit of action near the end , and the final duel between endo and the terrorist is quite anticlimactic .",neg
9,cv931,18783,12,"most of the acting is fair , with the possible exception of congo's girlfriend .",neg
9,cv931,18783,13,"lance henriksen is his usual scene-chewing self , and is one of few possible reasons anyone might conceivably have for seeing this movie .",neg
9,cv931,18783,14,the only other bright spot is the sweeping african scenery .,neg
9,cv931,18783,15,"i paid $3 for this film , from the discount rack at best buy , and halfway suspect i overpaid for it .",neg
9,cv931,18783,16,"if you are in the mood for samurai , read a clavell novel or watch a kurusawa movie .",neg
9,cv931,18783,17,skip _the last samurai_ unless you are a die-hard henriksen fan .,neg
9,cv932,14854,0,birthdays often cause individuals to access their lives .,neg
9,cv932,14854,1,are we doing what we want to be doing ?,neg
9,cv932,14854,2,what happened to our dreams ?,neg
9,cv932,14854,3,"with the new millennium , our collective big birthday , just around the corner , some people are sensing a certain dissatisfaction with their existence .",neg
9,cv932,14854,4,the old standbys of traditional religion and science aren't doing it for many anymore and they're looking for something else .,neg
9,cv932,14854,5,we'll be seeing more and more films with a metaphysical theme over the next few years .,neg
9,cv932,14854,6,ricky hayman ( jeff goldblum ) is having a career crisis .,neg
9,cv932,14854,7,"the programming director for the good buy home shopping network , he's going to be fired unless sales increase dramatically .",neg
9,cv932,14854,8,new producer kate newell ( kelly preston ) is supposed to whip things into shape .,neg
9,cv932,14854,9,"when the two are fixing a flat , they almost run down new age pilgrim "" g "" ( murphy ) .",neg
9,cv932,14854,10,g wanders onto the television set and connects with the viewers by telling them that they don't really want all that commercial crap .,neg
9,cv932,14854,11,"in some unexplained manner , this causes sales to sour .",neg
9,cv932,14854,12,ricky is saved .,neg
9,cv932,14854,13,the movie tries to be too much at once and fails at it all .,neg
9,cv932,14854,14,it's not an over-the-top comedy or a heart-warming message of humanity .,neg
9,cv932,14854,15,it _is_ a mish-mosh of poorly directed scenes made even worse by insipid dialog .,neg
9,cv932,14854,16,"i am willing to put up with preaching from a film , but the messages here are old hat .",neg
9,cv932,14854,17,you should take time to smell the roses .,neg
9,cv932,14854,18,selling your soul for cash is a bad idea .,neg
9,cv932,14854,19,golly .,neg
9,cv932,14854,20,i'm glad i saw the movie .,neg
9,cv932,14854,21,i never would have thought of these .,neg
9,cv932,14854,22,the opportunity to poke fun at the goofy products is mostly missed .,neg
9,cv932,14854,23,"when g takes a chainsaw to the set , there's an obvious chance for murphy to be hilarious .",neg
9,cv932,14854,24,it doesn't happen .,neg
9,cv932,14854,25,the bits are so subdued and overly-long that there's only a hint of laughter from the audience .,neg
9,cv932,14854,26,murphy has changed his roles in recent years and not for the better .,neg
9,cv932,14854,27,there are hints of promise in this one .,neg
9,cv932,14854,28,the only time the film picks up even a little is when his shaved-headed character in the long flowing white caftan shows up on screen .,neg
9,cv932,14854,29,the others are horrendous .,neg
9,cv932,14854,30,"goldblum has episodes of brilliance in his career , but here he seems to have been replaced with a lifeless pod from his "" invasion of the body snatchers "" .",neg
9,cv932,14854,31,his relationship with kate makes no sense .,neg
9,cv932,14854,32,they move from antagonism to love somewhere off screen .,neg
9,cv932,14854,33,preston is as uninteresting as she could possibly be .,neg
9,cv932,14854,34,somewhere hidden deep inside of this film is about ten minutes of value .,neg
9,cv932,14854,35,"an attempt to satirize stupid television , we get a self-parody instead .",neg
9,cv933,24953,0,"m : i-2 , the sequel to mission impossible , is a james bond wannabe film , but it fails to even come close to that film in wit , humor , and entertainment value .",neg
9,cv933,24953,1,"it tries to be a spy/romance movie , but without any suspense the film just looks like it's an extended commercial for dudes who think they look cool in throwaway sunglasses .",neg
9,cv933,24953,2,it is a film that prefers techie gadgets to anything human .,neg
9,cv933,24953,3,"the coolest thing about this movie , was all the holes it had in its story and the most trite thing about the movie , was the usage of doves throughout as peace symbols .",neg
9,cv933,24953,4,the film plays as if it was a wet fantasy dream about techie violence .,neg
9,cv933,24953,5,"except for the choreographed action sequences , the film was dull for three-quarters of its time , filled with too many dead spots in its story to garner concern about its wooden characters or the superficial romance that developed .",neg
9,cv933,24953,6,"as for the action scenes , they might look good to those who are converts to violence in their films , but their advertisement for sadistic responses , is nothing short of mindless cartoon violence , which makes it very difficult to sit back and applaud without feeling put off by the gratuitous cruelty seen .",neg
9,cv933,24953,7,"m : i-2 opens and closes with fast-paced action scenes , but it is hard to get past the middle part which just drags on in banal dialogue .",neg
9,cv933,24953,8,"the film looks as if it had been invaded by a computer virus , at that point .",neg
9,cv933,24953,9,"the only thing that kept me awake , was the horrible music composed by hans zimmer that became very loud at any of the film's supposedly momentous action scenes and seemed to make an uninteresting scene even more noticeable in the wrong way .",neg
9,cv933,24953,10,it's a mega-buck film adapted from a popular high-tech gadgetry tv series .,neg
9,cv933,24953,11,"but its artistic success is an impossible task to accomplish because it hired the wrong director and actors to star in it , and it failed to produce a story that had any substance .",neg
9,cv933,24953,12,"john woo ( "" broken arrow "" / "" face/off "" ) is good at doing car chases , choreographed fights with midair flips and kung-fu kicks , slo-mo shots of two guns blazing , and of fire explosions , but he just can't seem to handle dialogue and suspense .",neg
9,cv933,24953,13,"the star of the film and co-producer , tom cruise , and his romantic interest , thandie newton , are miscast .",neg
9,cv933,24953,14,"cruise is no james bond and looks more like a yuppie than a superhero in his stylish long hair and innocuous smile , as he tries to carry off this macho role , while thandie is not an action-film girl , and seems like a fish- out-of-water in this one .",neg
9,cv933,24953,15,"their romance didn't work , not only was it tepid and not sexy , but it wasn't convincing .",neg
9,cv933,24953,16,"the film opens with dizzying speed , perhaps with the hope that a befuddled audience is its best bet for success .",neg
